text,label
"она так посмотрела, она точно знает мой секрет.",MIND_READING
"что-то на меня жесткая грусть напала, я так не хочу покидать это место. провела в этом социуме пять лет своей жизни, онлайн забрал целых полтора года и от этого будто еще сильнее не верится, что скоро конец. предпоследний семестр пролетел незаметно, и я кажется только-только прониклась полноценной студенческой жизнью, а уже через полгода у меня это заберут. всегда есть вариант остаться здесь на магу (если примут, лол), но это выглядит как стагнация. понимаю, что нужно двигаться дальше, но не могу ничего поделать с чувством того, что покидаю действительно родное место. короче, младшие ребята, цените это прекрасное время и наш уник со всеми его плюсами и минусами, вы скорее всего будете очень скучать <3",NEUTRAL_DISTRESS
i just want to curl up in a ball and disappear for a while.,NEUTRAL_DISTRESS
he thinks i'm annoying.,MIND_READING
нет настроения ни с кем говорить.,NEUTRAL_DISTRESS
i'm not feeling motivated today.,NEUTRAL_DISTRESS
"i'm so exhausted, i feel like i could sleep for days.",NEUTRAL_DISTRESS
they probably hate me.,MIND_READING
i'm so overwhelmed with everything right now.,NEUTRAL_DISTRESS
"если я не сдам этот финал, то вся моя жизнь пойдет под откос.",ALL_OR_NOTHING
"если в магазе со мной не поздароваилсь в ответ, но первыми поздаровались буквально со всеми до меня в очереди и после меня, я что особенный? или меня запомнили в плохом свете",MIND_READING
"друзья не позвали меня гулять, наверное, хотят от меня избавиться.",MIND_READING
"ол мені жалқау деп ойлайды, өйткені мен кешігіп қалдым.",MIND_READING
мен әрқашан жалғыз қаламын.,ALL_OR_NOTHING
somehow everyone at uni is smarter than me except for the 3 people in my group project,ALL_OR_NOTHING
бәрі бітті.,ALL_OR_NOTHING
мен бақытсызбын.,ALL_OR_NOTHING
"бүгін өте ауыр күн болды, ешкіммен сөйлескім келмейді.",NEUTRAL_DISTRESS
"олар мені аңдып жүрген сияқты, маған күледі.",MIND_READING
i'm really hungry.,NEUTRAL_DISTRESS
"она думает, что я сталкер.",MIND_READING
"i don't know what is my problem. i know that i am beautiful, but i don't feel it. sometimes i catch myself staring at my own picture and dreaming 'oh, i wish i was her' but then i realise that i am that person. i have some disconnection with my appearance, i feel like i have  this problem because i use makeup, but all my friends say that makeup literally doesn't change anything about me??? i really love myself, but when it comes to my body, i feel like it's not mine, is it something psychological or smth?? maybe someone will understand me.",NEUTRAL_DISTRESS
нафига я выбрала кс. уже ничего не понимаю,ALL_OR_NOTHING
живот болит от нервов.,NEUTRAL_DISTRESS
"они думают, что я странный, потому что я сижу один.",MIND_READING
they hate me.,MIND_READING
i'm exhausted from working night shifts.,NEUTRAL_DISTRESS
"бессонница > начинаю пить транквилизатор > начинаю спать, but have nightmares that keep waking me up > feeling tired all day because having nightmares is same as having to solve puzzles in your sleep   и при всем этом, горжусь собой за то, что держусь достойно",NEUTRAL_DISTRESS
"кажется, все видят, как у меня трясутся руки.",MIND_READING
tired.,NEUTRAL_DISTRESS
очень холодно в комнате.,NEUTRAL_DISTRESS
"she looked at my shoes, she definitely thinks i'm poor.",MIND_READING
"устала притворяться что у меня все норм, хочется просто орать.",NEUTRAL_DISTRESS
"хватит смотреть на экран моего ноута, чел, который живет со мной. пожалуйста, перестань. почему тебе нужно всегда знать чем я занят?! надеюсь ты прочтешь это.  (на экране текстбук просто, но все равно неприятно, когда мониторят все что делаешь и следят за каждым шагом)",MIND_READING
nobody respects me.,ALL_OR_NOTHING
они точно обсуждают меня за спиной.,MIND_READING
they think i don't belong here.,MIND_READING
"the barista was rude, i probably look ugly today.",MIND_READING
i never win anything.,ALL_OR_NOTHING
они точно не возьмут меня на работу.,MIND_READING
there is absolutely no point in trying anymore.,ALL_OR_NOTHING
я никогда не стану профессионалом.,ALL_OR_NOTHING
"люди думают, что я порядочный и хороший  но они не знают, что на кассе я говорю, что моя еда весит на 10г меньше чем на самом деле????????",MIND_READING
грустно смотреть на старые фотки.,NEUTRAL_DISTRESS
"я так люблю котов и ненавижу собак. я могу покормить кота на улице, ведь я ношу пачку вискаса всегда со мной. и я терпеть не могу людей кормящих бездомных собак. вы можете подумать что у меня двойные стандарты, но нет, мы разные. коты не нападают на людей, не загрызают детей на улицах. я не могу понять, почему люди в нашей стране так бездумно заводят собак, бросают их, и яростно защищают от любых мер борьбы с бездомными собаками. обьясните!",MIND_READING
"у меня вообще нет талантов, я бездарность.",ALL_OR_NOTHING
еда в столовой была холодной.,NEUTRAL_DISTRESS
"мұғалім менің жауабыма күлді, мені мазақ қылып тұр.",MIND_READING
"если я опоздаю на минуту, препод меня убьет.",ALL_OR_NOTHING
i feel like i'm coming down with a cold.,NEUTRAL_DISTRESS
"забыл про квиз, обидно.",NEUTRAL_DISTRESS
everything is ruined.,ALL_OR_NOTHING
she smiled out of pity.,MIND_READING
"легче иметь несерьезное общение или деловые отношения, ато никому не хочется рассказывать свои “супер скучные” интересы или свои чувства длиной как целая повесть (а у меня не так, они супер простые), так как интересны они только мне, и мне лично не хочется делится всем этим. мне пофиг на чьи-то интересы, вот и справедливо что я не рассказываю никому о себе.",MIND_READING
i will never be successful.,ALL_OR_NOTHING
"30 часов в кс, чувствую себя маленьким ребенком который ничего не умеет. не стрелять, не думать. противники меня прочитали как книга, любое движение и  сразу хед. на а выйти это пздц, как камикадзе.",ALL_OR_NOTHING
"знаете, я как камень. нет, не в том смысле что я твердый и нерушимый, хотя и это есть - я просто как камень. все вокруг суетятся, бегают как белки в колесе, боятся чего то упустить, быть хуже других. а я - камень. мне все равно. что бы люди не делали, и я, и они будем в будущем. да, возможно у них там будет что то что они хотели, будут чувствовать себя хорошо. но знаете что? я как камень - мне ни плохо, ни хорошо. что бы там не было, я тоже буду существовать. но я как камень - ни тепло, ни холодно. просто как камень. эти люди могут в процессе упасть, потерять себя в пучине отчаяния. ну а я как камень - всегда буду как всегда. как камень.",NEUTRAL_DISTRESS
the professor talks too fast.,NEUTRAL_DISTRESS
i miss my hometown.,NEUTRAL_DISTRESS
"i see ai is everywhere … replacing many people in this and that what is even worth studying and how to find a job in the future? so anxious",NEUTRAL_DISTRESS
you know occasionally i think that it is easier to die than to get the necessary courses registered. such pressure seems insurmountable. i feel defeated.,NEUTRAL_DISTRESS
i just want to cry in my room all day.,NEUTRAL_DISTRESS
олар мені ақымақ деп санайды.,MIND_READING
everyone ignores me.,ALL_OR_NOTHING
"все уверены, что я не сдам этот экзамен.",MIND_READING
feeling homesick and sad.,NEUTRAL_DISTRESS
"меня трясет перед этим выступлением, я не готов.",NEUTRAL_DISTRESS
я всегда все порчу.,ALL_OR_NOTHING
"он не улыбнулся при встрече, он точно злится на меня.",MIND_READING
"работодатель подумает, что я вру в резюме.",MIND_READING
"i failed the interview, i'm destined to be unemployed forever.",ALL_OR_NOTHING
he thinks he is better than me.,MIND_READING
it’s hopeless.,ALL_OR_NOTHING
everything is ruined because i overslept.,ALL_OR_NOTHING
he thinks i'm desperate for attention.,MIND_READING
а адвайзеру будут злится если я буду назначать встречи не по совсем важным вопросам?,MIND_READING
i'm sad.,NEUTRAL_DISTRESS
i feel anxious about the future.,NEUTRAL_DISTRESS
i'm feeling a bit down lately.,NEUTRAL_DISTRESS
"hr didn't smile, i definitely failed the interview.",MIND_READING
"автобус тым толы болды, әрең сыйдым, енді терлеп тұрмын.",NEUTRAL_DISTRESS
"кітапханада орын жоқ, қайда барып оқитынымды білмеймін.",NEUTRAL_DISTRESS
"2 курс: мне страшно подумать что будет после универа. армия, мага, быть бомжом, мак.",NEUTRAL_DISTRESS
it’s totally hopeless.,ALL_OR_NOTHING
ол мені өтірікші деп санайды.,MIND_READING
"никто не верит, что я справлюсь.",MIND_READING
сложно найти нормальную еду в кампусе.,NEUTRAL_DISTRESS
"жаль что многие не поднимают эту тему. но в казахстане лгбт сообществу сложно жить. я не знаю чего плохого вы в нас нашли? неужели сложно просто забить на наше существование и не преследовать каждого? я не виноват что я гей. я долго молчал но после того как меня и моего парня побили. я хочу кричать чтобы услыхали все.  твой н",NEUTRAL_DISTRESS
мен қатты қобалжып тұрмын.,NEUTRAL_DISTRESS
i have social battery at 0%.,NEUTRAL_DISTRESS
"все думают, что я поступил по блату.",MIND_READING
"люди с розацеа, как вы ухаживаете за своим лицом? до ухода у меня было идеальное лицо, щеки иногда краснели из-за духоты. сейчас же они красные постоянно, то в большой, то в меньшей степени. я уже не знаю что делать.  уход за лицом был разным, не помогает, как будто только хуже делаю. и я не знаю это из-за неправильно подобранного ухода или просто так совпало, что когда активно начала ухаживать появилась краснота.",NEUTRAL_DISTRESS
"i am cooked in everything except academia.  damn, that's so hard",ALL_OR_NOTHING
i wish i had studied more for that test.,NEUTRAL_DISTRESS
my head hurts from stress.,NEUTRAL_DISTRESS
"никогда не пойду за парнем. я не поеду за ним исполнять его мечту. я не буду дополнением и развлечением когда он будет работать. я тоже хочу трудиться и добиваться своих целей. либо совместный  выбор, либо ищи себе другую куклу",ALL_OR_NOTHING
они точно смеются над моей прической.,MIND_READING
"if i ask for help, they will think i'm weak.",MIND_READING
my skin is breaking out from stress.,NEUTRAL_DISTRESS
"это может прозвучать странно, но мысли о смерти и потенциальном суициде делают меня смелее. это типа живи так как если сегодня это твой последний день. кажется эта мысль уже звучала под одним из постов. я часто думаю что я совершил много ошибок и я бесполезен, но мысль о потенциальном суициде придает мне уверенности. зачем если можно делать полную дичь? можно пробовать делать то что ты боялся, жизнь и так конечна.",ALL_OR_NOTHING
я никогда не буду счастлив в отношениях.,ALL_OR_NOTHING
i'm stressed about money.,NEUTRAL_DISTRESS
i failed one quiz and now my gpa is ruined forever.,ALL_OR_NOTHING
никто меня не любит.,ALL_OR_NOTHING
did i work my ass off to get to this uni just to feel constantly unmotivated once the studies actually start,NEUTRAL_DISTRESS
i am completely incapable of being loved.,ALL_OR_NOTHING
"the wifi in the dorm is so slow, i can't study.",NEUTRAL_DISTRESS
"мен ешқашан ата-анамның үмітін ақтай алмаймын, мен масқарамын.",ALL_OR_NOTHING
все считают меня высокомерным.,MIND_READING
i have 3 deadlines tomorrow and i haven't started any of them.,NEUTRAL_DISTRESS
"my roommate is quiet, he must be mad at me.",MIND_READING
все в автобусе смотрят на меня осуждающе.,MIND_READING
я нащупала свой копчик и обнаружила что оно находится не по центру а немножко слева. и у меня теперь капец какая тревожность у меня что блин сколиоз или блин я не знаю мне страшно,NEUTRAL_DISTRESS
"нормально то что я боюсь просить денег у папы? мне стыдно каждый раз и только чтобы не умереть с голоду я решаюсь в очередной раз просить у него денег и потом больно, от того что я сижу на шее родителей. мне даже 18 нет чтобы параллельно с учебой работать, даже если бы взяли, академическая успеваемость упала бы. обещаю что это будет в последний раз когда я чувствую себя так низко и ничтожно, просто решил вывалить накопившийся гнев на себя, спасибо тому кто создал va",NEUTRAL_DISTRESS
i ruin everything i touch.,ALL_OR_NOTHING
"олар мені топқа қосқысы келмейді, мені ақылсыз деп ойлайды.",MIND_READING
i feel invisible sometimes.,NEUTRAL_DISTRESS
"они думают, что я странный, потому что я не пью.",MIND_READING
ақшам таусылып қалды.,NEUTRAL_DISTRESS
"ол мені ұсқынсыз деп ойлайды, сондықтан қарамайды.",MIND_READING
никто мне не поможет.,ALL_OR_NOTHING
"everyone hates me, i can feel it.",ALL_OR_NOTHING
чувствую себя одиноко в последнее время.,NEUTRAL_DISTRESS
"“how normal again stop now”   after i watched nexpos video i understood that his video is best anti-dr*g ads, because never before i felt so haunted and scared where i was fully convinced i never want to be in same building with any type of dr*g.",NEUTRAL_DISTRESS
my back hurts from sitting in the library all day.,NEUTRAL_DISTRESS
она меня ненавидит.,MIND_READING
"парень не перезвонил, он точно хочет расстаться.",MIND_READING
i have zero motivation to study for this quiz.,NEUTRAL_DISTRESS
i'll be alone forever.,ALL_OR_NOTHING
я устал уже от этого рисерч проджекта про crispr.я такой даун что выбрал это.это даже не понадобится мне в будущем так как я иду в кс.блять я заебался,ALL_OR_NOTHING
"они думают, что я высокомерный, а я просто стесняюсь.",MIND_READING
"if i don't lose weight, i'm disgusting.",ALL_OR_NOTHING
i always mess up every single relationship i have.,ALL_OR_NOTHING
i am so tired of falling behind in all of my classes and i cant even study properly,NEUTRAL_DISTRESS
"ақша жетпей жатыр, не істерімді білмеймін.",NEUTRAL_DISTRESS
все против меня.,MIND_READING
"98 69 91  есть шансы на проход или уже все?????  если нет шансов, то я порежу себе вены сегодня.",ALL_OR_NOTHING
"олар мені шақырғысы келмеді, жай ғана аяғаннан шақырды.",MIND_READING
"никто так не заботится обо мне так, как заботилась мама, тем более я сама",ALL_OR_NOTHING
everyone in this dorm has friends except me.,ALL_OR_NOTHING
никто меня не слышит.,ALL_OR_NOTHING
i'm really stressed about money rn.,NEUTRAL_DISTRESS
"меня бесят мои лабмейты. уже пошла вторая неделя лабок, на первой лабке они сделали ничего. наш чат для лабок выглядит так, будто у меня шизофрения и я общаюсь с собой. у кого была такая же ситуация, что можно сделать? я конечно не хочу грубить им, но я уже держусь на волоске",ALL_OR_NOTHING
"не люблю, когда меня игнорируют.",NEUTRAL_DISTRESS
"я отлично закрыл прошлый и этот семестр. ради этого я усердно учился все время, вроде получал удовольствие и от процесса тоже. когда я получаю оценки, я радуюсь максимум 5 минут, и все. так грустно становится от этого. это вроде то, ради чего я пахал все это время, но радости супер много оно мне не приносит. после этого все старания кажутся напрасными, как-будто в пустоту",NEUTRAL_DISTRESS
мені ешкім сыйламайды.,ALL_OR_NOTHING
"мне иногда кажется, что если бы я была здоровой я бы была суперменом и разъебала все. это меня просто понерфили (моя мантра чтобы не расстраиваться сильно что на таблетках сижу, а они не помогают)",NEUTRAL_DISTRESS
i feel like everyone is watching me eat.,MIND_READING
"препод думает, что я списал, я вижу это по его лицу.",MIND_READING
охранник смотрит на меня как на вора.,MIND_READING
he thinks i'm too loud.,MIND_READING
i'm worried about the future.,NEUTRAL_DISTRESS
he hates me.,MIND_READING
"я собираюсь умирать…  не знаю как обьяснить, но мне очень плохо, поссорился с девушкой, с родителями, дрезья кинули, с учебой все плохо, хочу очень многое сделать в жизни, но одновременно я не хочется, понимаю что я ужастный, наверное дцмаете что я жалкий, но так и есть, для меня выход только один(   не будьте как я",ALL_OR_NOTHING
i just want to sleep for a week and not talk to anyone.,NEUTRAL_DISTRESS
"только у меня бывает такое, что в голове появляются стыдные мысли, а потом оборачиваешься вокруг и думаешь,'надеюсь никто не умеет читать мысли' ?",MIND_READING
"что делать если когда сижу долго за учебой просыпается тревожность? не могу сидеть долго, только может быть несколько часов и все, максимум, эта хрень мешает мне сконцентрироваться",NEUTRAL_DISTRESS
i never do anything right.,ALL_OR_NOTHING
people judge me for smoking.,MIND_READING
я ничтожество.,ALL_OR_NOTHING
почему так дорого стоит такси?,NEUTRAL_DISTRESS
i know they are judging my music taste.,MIND_READING
она точно обсуждает меня с бывшим.,MIND_READING
мен ешқашан жұмыс таба алмаймын.,ALL_OR_NOTHING
"the interviewer looked bored, i definitely didn't get the job.",MIND_READING
nobody understands my pain.,ALL_OR_NOTHING
я всегда все порчу в самый ответственный момент.,ALL_OR_NOTHING
я абсолютно ничего не добился к 20 годам.,ALL_OR_NOTHING
i am total trash at valorant and at life.,ALL_OR_NOTHING
"цены в столовке подняли, жесть.",NEUTRAL_DISTRESS
everyone hates me.,ALL_OR_NOTHING
"она сказала 'нормально', значит она считает мою работу ужасной.",MIND_READING
мен ешқашан арықтамаймын.,ALL_OR_NOTHING
i just know she's going to break up with me.,MIND_READING
он считает меня тупым.,MIND_READING
вся моя жизнь — это одна сплошная ошибка.,ALL_OR_NOTHING
i'm so stressed i think i'm gonna throw up.,NEUTRAL_DISTRESS
"все думают, что у меня нет личной жизни.",MIND_READING
nothing makes sense anymore.,ALL_OR_NOTHING
my laptop is overheating again.,NEUTRAL_DISTRESS
i’m completely done with people.,ALL_OR_NOTHING
все смеются надо мной.,ALL_OR_NOTHING
болит спина от сидения за компьютером.,NEUTRAL_DISTRESS
"если я сейчас съем это печенье, я жирная свинья.",ALL_OR_NOTHING
"ауа райы бұзылып тұр, далаға шыққым келмейді.",NEUTRAL_DISTRESS
мен жалғызсырап жүрмін.,NEUTRAL_DISTRESS
все всегда меня бросают.,ALL_OR_NOTHING
сабақтан қалдым.,NEUTRAL_DISTRESS
все против меня.,ALL_OR_NOTHING
everyone thinks i'm a try-hard because i answer questions.,MIND_READING
"обидно, что меня не взяли на стажировку.",NEUTRAL_DISTRESS
ол мені ақшасыз деп ойлайды.,MIND_READING
я ничтожество.,ALL_OR_NOTHING
я сегодня очень устал.,NEUTRAL_DISTRESS
i wish i had more free time.,NEUTRAL_DISTRESS
"олар мені ақымақ деп ойлайды, өйткені мен үндемедім.",MIND_READING
i dislike my major but it's too late to switch.,NEUTRAL_DISTRESS
no one cares about me.,ALL_OR_NOTHING
"мне морально больно. со мной мало кто хочет общаться just cause i got a bad reputation.  это все ложные слухи, с которыми я не боролся и игнорировал целый год, думая что все пройдет. никак нет, для всех это стало чистой правдой и опровергать уже поздно. а мне очень неприятно от предвзятого отношения. даже незнакомцы, которых я знать не знаю и с которыми даже нет общих знакомых меня оскорбляют. что делать?",MIND_READING
"очень хочется спать, но нужно закончить работу.",NEUTRAL_DISTRESS
this lecture is boring.,NEUTRAL_DISTRESS
"она не лайкнула фотку, я ей разонравился.",MIND_READING
"достарыммен ұрысып қалдым, өзімді жаман сезінемін.",NEUTRAL_DISTRESS
"my lab partner hasn't replied to my message in an hour, they definitely think i'm annoying and want to switch partners.",MIND_READING
"они переглянулись, когда я зашел, они точно говорили обо мне гадости.",MIND_READING
мне грустно из-за плохой погоды.,NEUTRAL_DISTRESS
"по поводу языка. я тоже выросла в русскоговорящей семье, в школе всегда была проблема с программой казахского, мы почти никуда не двигались, и отношение учителей к тебе за незнание еще сильнее отбивало это желание у многих. я лично очень люблю и уважаю свою культуру, но почему-то выучить казахский на продвинутом уровне (сейчас у меня средний+-) мне препятствует отсутствие хороших качественных материалов. платные курсы в основном идеально доводят людей до базового уровня, для тех кто и слова на казахском не промолвил до этого. в общении мне тоже бывает тяжко. мне если честно, обидно от осуждения со стороны людей, которые выросли в семье и среде, в которой все говорят на казахском и шеймят других, кто старается, но не всегда хорошо получается. возможно этот экспририенс для вас был бы другим. очень жаль, что в нашей стране не берутся за продвижение доступных материалов по изучению языка, не открывают больше возможностей для курсов. и если они даже есть, то в сравнении с английским, они и рядом не стоят",NEUTRAL_DISTRESS
my laptop broke and i can't afford to fix it.,NEUTRAL_DISTRESS
i'm so stressed out about money.,NEUTRAL_DISTRESS
"я никогда не смогу выучить этот язык, у меня просто нет способностей, я безнадежен.",ALL_OR_NOTHING
my roommate left dishes in the sink again.,NEUTRAL_DISTRESS
олар мені қызықсыз деп ойлайды.,MIND_READING
меня никто не понимает.,ALL_OR_NOTHING
this is the worst day of my life.,ALL_OR_NOTHING
i'm so overwhelmed with all the work i have to do.,NEUTRAL_DISTRESS
"как же меня бесит этот групповой проект, никто ничего не делает.",NEUTRAL_DISTRESS
"он прошел мимо и не поздоровался, он меня презирает.",MIND_READING
я безнадежен.,ALL_OR_NOTHING
"i totally bombed that presentation, everyone thinks i'm an idiot.",ALL_OR_NOTHING
"he's typing for so long, he's writing a breakup text.",MIND_READING
"я устала слышать, что я доска. мой bf постоянно говорит мне накачать зад и есть капусту для груди. мне жутко стыдно за свою худобу, а gain weight очень сложно. иногда на улице люди комментируют мою худобу и реагируют они плохо. я хочу быть стройной и красивой, а не все это..",NEUTRAL_DISTRESS
очень устал от учебы и работы.,NEUTRAL_DISTRESS
i slept through my alarm this morning.,NEUTRAL_DISTRESS
"она не поздоровалась, она на меня злится.",MIND_READING
i will never be able to afford a normal life.,ALL_OR_NOTHING
мне плохо.,NEUTRAL_DISTRESS
i have a headache that won't go away.,NEUTRAL_DISTRESS
i always ruin everything good in my life.,ALL_OR_NOTHING
"студенты работающие на удаленке, сколько вы зарабатываете? я получаю около 550, но все равно будто мало, ощущение, что вечно отстаю от своих сверстников, не знаю как с этим справляться. поэтому работаю на износ, пытаясь заработать больше.",ALL_OR_NOTHING
"я рад что нихуя не понял иммануил канта, чё то написал про априори и все дальше чёт сидел думал ничего не понял, короче я такой же тупой человек, такой как все",ALL_OR_NOTHING
бәрі бітті.,ALL_OR_NOTHING
"пиздец, у меня воображение умерло. раньше имел довольно развитое воображение: говорят представить пейзаж, я представляю пейзаж, горы там, холмы, леса, оттенки, то как свет отражается от заснеженных вершин. сейчас мне 20 и вдруг пришло осознание что я не могу так, если надо предоставить вещь, то нет никакой картинки, просто концепция в голове вот и все. я не знаю когда это началось потому что полагал что это просто функция мозга сама собой существующая. кажется мой мозг уже стареет.",ALL_OR_NOTHING
"они не пригласили меня, они меня ненавидят.",MIND_READING
"не знаю что делать, помогите. у меня есть кот который со мной уже 15 лет. и вот сейчас я женюсь а у жены аллергия. всех родственников обзвонил никто не захотел брать старую кошку, да в принципе не хотели брать. на олх поставил там тоже глухо. единственное что приходит на ум это усыпление, на улицу отпустить не могу, никогда там не жил вдруг попадутся псы и в мучениях может умереть",NEUTRAL_DISTRESS
the barista definitely judged my order.,MIND_READING
"я никогда не встречал адекватных русскоязычных юзеров в 'дикой среде' телеги. 75% из них это русские типажа '4yp0k_h4_w4mпyp', остальные 25% украинцы и балты с никами 'пbltkи haд pycheи'",ALL_OR_NOTHING
i don't know how to solve this problem.,NEUTRAL_DISTRESS
i got a c on the calc quiz.,NEUTRAL_DISTRESS
"ешқашан ешкім мені шын сүймейді, мен мәңгі жалғыз өтемін.",ALL_OR_NOTHING
i have a headache from staring at the screen all day.,NEUTRAL_DISTRESS
i’m total trash.,ALL_OR_NOTHING
"he keeps looking at his phone, he wishes he was somewhere else.",MIND_READING
"she didn't say hi, she definitely holds a grudge.",MIND_READING
i have absolutely zero talent for coding.,ALL_OR_NOTHING
"я знаю, что она мне откажет.",MIND_READING
"вас не бесит стереотип, что есть макароны - дешево и бедно? тип когда ты ешь макароны в качестве гарнира, странно на тебя смотрят (будь то друзья). откуда я родом, говорят по сути рожки а не макароны, и здесь всее так не хотят говорить рожки при других. не знаю, мб у меня шиза. лично я оч люблю рожки (макароны), и думаю они андеррейтед",MIND_READING
"sleeping two hours a day, having frequeny headaches and nose bleeding, eating once in a two days, am i going to die?",NEUTRAL_DISTRESS
it's hard to balance work and study.,NEUTRAL_DISTRESS
"никто меня не понимает, я абсолютно один в этом мире.",ALL_OR_NOTHING
everyone is laughing at my outfit.,MIND_READING
i know they are secretly making fun of me.,MIND_READING
все кто учатся на полит сайенс хорошо помнят историю? мне так стыдно учиться на этом мэйджоре и не помнить многие вещи из курса истории…,ALL_OR_NOTHING
"менің болашағым бұлыңғыр, ештеңе жақсы болмайды.",ALL_OR_NOTHING
"у меня микро4len. ну прям очень маленький. он в эрегированном виде примерно будет сантиметров 6-7 для кого-то может показаться смешным. но представьте жить с таким мизинцем. уже был в отношениях и этот недостаток сильно влиял. так сильно, что это рушили мои любые планы на серьезные отношения. теперь же даже не могу подходить к девушкам и знакомится из-за этой проблемы. потому что каждый раз всплывает картина моего маленького хасбика в глазах и я сразу начинаю саботировать любые взаимодействия с противоположным полом. сейчас я просто хочу изолироваться от всех. у меня нет депрессии и все еще хочу жить и радоваться жизнью, но точно есть апатия. постоянно хожу злой и угрюмый. настроение на нуле. чувствую себя проклятым. постоянно спрашивают, почему я такой грустный. но ничего не могу сказать своим родным и друзьям. поэтому пишу все сюда.",NEUTRAL_DISTRESS
they think i'm a fraud because i got a good grade.,MIND_READING
"все преподы меня ненавидят, это факт.",ALL_OR_NOTHING
"i am always the one who gets left out, nobody actually cares about me.",ALL_OR_NOTHING
i’ll never be good enough for med school.,ALL_OR_NOTHING
"she said she's busy, she just doesn't want to see me.",MIND_READING
"my life is always a mess, nothing ever goes right.",ALL_OR_NOTHING
"she looked at my shoes and smirked, she thinks i'm poor.",MIND_READING
"в чате тишина, они точно создали отдельный чат без меня.",MIND_READING
я абсолютно бесполезен.,ALL_OR_NOTHING
traffic in this city is a nightmare.,NEUTRAL_DISTRESS
i'm completely hopeless.,ALL_OR_NOTHING
"я вроде стараюсь, стараюсь все делать, но у меня оценки все равно плохие. я первашка и по идее не должно же быть таким сложным, но блин, появляется ощущение что я тупая из-за таких оценок((( мне уже так плохо от учебы, я до поздна каждый раз учусь, готовлюсь, но результаты плохиее. ужас просто убейте меня",NEUTRAL_DISTRESS
"i failed the driver's test, i will never learn how to drive.",ALL_OR_NOTHING
"я устала морально, я своего друга уже дохуя времени поддерживаю и помогаю чем могу. он в свою очередь все свои проблемы мне рассказывает под эгидой « доверия» и я всегда его как мужчину вправляю. сегодня на 7 мая подарила дохуя всего сама влезая в долги … а он блять в сторис  выложил как он типо добивается одну девушку. я не то что ахуела , типо ебать… мне очень обидно что я как тряпка осталась , хочу отомстить, пожалуйста помогите мне забыть его и убрать эту боль и огромную обиду.",NEUTRAL_DISTRESS
"всем привет, я очень напуган. сам учусь в мну а бывшая из ну, учится на эконе 3 курс  мы после 2 месячного перерыва got back (но еще не полностью и не совсем встречаемся), и недавно, во время незапланированного интимного момента, все зашло дальше, чем я ожидал (not in time). я не хотел чтобы все это так произошло, пиздец чувство вины, никто из родителей не знает. что делать?..",NEUTRAL_DISTRESS
"начальник не похвалил меня, он считает меня бесполезным.",MIND_READING
i feel kinda lonely.,NEUTRAL_DISTRESS
"она не ответила на историю, я ей безразличен.",MIND_READING
"я знаю, что не пройду интервью, даже нет смысла пытаться.",MIND_READING
ұйқым келіп тұр.,NEUTRAL_DISTRESS
"все в лифте молчали, потому что я плохо пахну.",MIND_READING
"ақшам таусылып қалды, стипендияға дейін қалай өмір сүрем?",NEUTRAL_DISTRESS
he thinks i'm annoying because i talk too much.,MIND_READING
"она не поздоровалась, значит, она на меня обижена.",MIND_READING
i’ll be lonely forever.,ALL_OR_NOTHING
"все друзья получили оферы на стажки. некоторые сами нашли,некоторым отправил сас. сам я подался тоже,но почему-то ничего не получил. чувствую себя второсортным человеком, у которого все в жизни фигово и никто не хочет попадать в это говно",ALL_OR_NOTHING
people 'always' fall for wrong or taken ones when i still can't let you go,ALL_OR_NOTHING
ол мені жақсы көрмейді деп ойлаймын.,MIND_READING
"начальник думает, что я некомпетентен.",MIND_READING
тяжело быть взрослым.,NEUTRAL_DISTRESS
i will never pay off my debts.,ALL_OR_NOTHING
"я так устала. ничего не выходит, родители ставят на мою учебу всё, а я на пробейшне. жить с ними ещё невыносимее чем справляться с учебой. на меня давят якобы из-за меня приходиться вкладывать а я не помогаю никак и не инициативная. в отношениях мне кажется ему нужна более любящая чем я, я вообще не его типаж. в работе нихера не получается. вчера гуляла по мосту и подумала что хочу прыгнуть, помню что течение давно в 17-18 лет убило так тетю, пробежали эти мысли пару дней назад. а сегодня после ссоры с матерью вообще это уже звучит как план. наверное я очень слабая для этой жизни и универа. я очень устала. я не вижу места в этой жизни для себя. простите, что вам это пишу",ALL_OR_NOTHING
"this assignment is impossible, literally no one can solve it.",ALL_OR_NOTHING
"все вокруг такие талантливые, а я просто пустое место.",ALL_OR_NOTHING
я не успеваю сдать проект.,NEUTRAL_DISTRESS
"i never get enough sleep, always tired, it never ends.",ALL_OR_NOTHING
i'm so tired of being tired.,NEUTRAL_DISTRESS
"я не мог остановить слезы на back to black  певица просто чувствовала эту песню????????????",NEUTRAL_DISTRESS
"мне кажется чтобы не читить и идеально учиться надо родиться в идеальной семье, где тебе делают все условия, многие ребята работают и не успевают, читинг из окей <3",ALL_OR_NOTHING
nothing good ever happens to me.,ALL_OR_NOTHING
"я либо сделаю это идеально, либо вообще не буду начинать, нафиг надо.",ALL_OR_NOTHING
everyone thinks i don't belong here.,MIND_READING
my groupmates think i'm slacking off.,MIND_READING
"в последнее время я чувствую так будто ничего не успеваю. уже скоро новый год, но из всех планов которые я ставила себе в сентябре я сделала лишь пару. я как будто застряла в одном состоянии и я не знаю что с этим делать",NEUTRAL_DISTRESS
